Utility Characteristics,,,,IEEE Standard,,,,,,,,,Other Standard,,,,,,,,
Data Year,Utility Number,Utility Name,State,SAIDI With MED,SAIDI Without MED,SAIDI With MED Minus LOS,SAIFI With MED,SAIFI Without MED,SAIFI With MED Minus LOS,Number of Customers,Highest Dist. Voltage,Outages Recorded Automatically,SAIDI With MED,SAIDI Without MED,SAIFI With MED,SAIFI Without MED,Number of Customers,Inactive Accounts Included,Momentary Interruptions,Highest Dist. Voltage,Outages Recorded Automatically
2015,17718,Southwestern Public Service Co,NM,200.590,132.880,174.580,1.460,1.260,1.240,"106,140",34.5,Y, , , , , ,,, ,
2015,17718,Southwestern Public Service Co,TX,202.050,122.220,164.660,1.600,1.240,1.240,"249,971",34.5,Y, , , , , ,,, ,
2015,17828,City of Springfield - (IL),IL, , , , , , , , ,,70.900, ,0.767, ,"69,689",N,L,12.5,N
2015,17832,Snapping Shoals El Member Corp,GA,64.940,64.940,64.837,0.973,0.973,0.962,"95,113",25.0,Y, , , , , ,,, ,
2015,17833,City Utilities of Springfield - (MO),MO,59.588,59.588,59.588,0.412,0.412,0.412,"124,252",13.2,N, , , , , ,,, ,
2015,17839,City of Springfield - (OR),OR, , , , , , , , ,,25.600, ,11.900, ,"31,438",Y,F,21.0,N
2015,17845,City of Springville - (UT),UT,35.461,35.461,35.461,0.500,0.500,0.500,"11,091",12.4,N, , , , , ,,, ,
2015,17860,City of St Charles - (IL),IL, , , , , , , , ,,35.400,35.400,0.540,0.540,"15,558",Y,L,12.4,N
2015,17868,St Croix Electric Coop,WI,93.134,54.475,86.934,0.647,0.401,0.589,"10,262",7.2,Y, , , , , ,,, ,
2015,17874,City of St George,UT,37.676,10.986, , , , ,"29,026",13.2,N, , , , , ,,, ,
2015,17896,City of Shasta Lake - (CA),CA,119.700, , ,0.710, , ,"4,510",12.5,N, , , , , ,,, ,
2015,17900,City of Saint Peter,MN, , , , , , , , ,,25.400,0.000,0.300,0.000,"4,231",N,L, ,N
2015,17979,Stanton County Public Pwr Dist,NE, , , , , , , , ,,24.910,24.910,0.265,0.265,"2,685",N,F,7.2,N
2015,18004,City of Starke - (FL),FL, , , , , , , , ,,94.253, ,1.971, ,"2,759",N,,13.2,N
2015,18006,City of Starkville,MS, , , , , , , , ,,56.000,27.000,0.370,0.220,"14,527",Y,L,69.0,N
2015,18019,Stearns Cooperative Elec Assn,MN,86.163,86.163,74.944,0.921,0.921,0.732,"25,975",7.2,Y, , , , , ,,, ,
2015,18022,City of Statesville - (NC),NC,34.540,34.540,34.540,0.410,0.410,0.410,"13,177",22.9,N, , , , , ,,, ,
2015,18047,Steele-Waseca Cooperative Electric,MN,33.550,33.550,26.310,0.560,0.560,0.310,"10,341",12.5,Y, , , , , ,,, ,
2015,18085,South Central Power Company,OH,237.296,237.296,168.888,1.490,1.490, ,"117,262",7.2,N, , , , , ,,, ,
2015,18087,Town of Sterling - (MA),MA, , , , , , , , ,,109.680,40.730,1.400,0.550,"3,744",N,F,13.8,Y
2015,18100,Steuben County Rural E M C,IN, , , , , , , , ,,478.300,344.000, , ,"9,806",,L,12.5,Y
2015,18102,"Steuben Rural Elec Coop, Inc",NY, , , , , , , , ,,223.800,223.800,0.050,0.050,"6,180",N,F,12.7,N
2015,18125,Stillwater Utilities Authority,OK, , , , , , , , ,,133.000,28.000,0.900,0.400,"20,925",N,F,13.0,Y
2015,18181,City of Stoughton - (WI),WI, , , , , , , , ,,19.866, , , ,"8,545",N,L,12.0,Y
2015,18203,Tallapoosa River Elec Coop Inc,AL,112.233,112.233,109.448,0.962,0.962,0.877,"26,252",25.0,N, , , , , ,,, ,
2015,18206,Strawberry Electric Serv Dist,UT,85.169, , , , , ,"3,444",12.5,N, , , , , ,,, ,
2015,18249,City of Sturgeon Bay - (WI),WI,79.100,11.000,79.100,0.440,0.440,0.440,"9,072",12.5,N, , , , , ,,, ,
2015,18280,Sulphur Springs Valley E C Inc,AZ,85.770,85.770, , , , ,"51,037",34.5,N, , , , , ,,, ,
2015,18304,"Sumter Electric Coop, Inc",FL, , , , , , , , ,,88.350,87.960,1.510,1.510,"192,480",N,L,25.0,Y
2015,18312,Sun Prairie Utilities,WI,10.339,10.339,10.339,0.281,0.281,0.281,"14,438",12.5,N, , , , , ,,, ,
2015,18336,Superior Water and Light Co,WI,96.640,19.760,19.760,0.530,0.210,0.210,"14,611",69.0,Y, , , , , ,,, ,
2015,18339,Surry-Yadkin Elec Member Corp,NC,173.100,93.500,118.300,1.250,0.840,0.930,"27,146",12.5,N, , , , , ,,, ,
2015,18360,Suwannee Valley Elec Coop Inc,FL,486.670,310.190,473.400,4.580,3.580,4.390,"25,015",24.9,Y, , , , , ,,, ,
2015,18383,Taylor Electric Coop - (WI),WI,113.000,81.000,32.000, , , ,"4,363",7.2,Y, , , , , ,,, ,
2015,18395,Sylacauga Utilities Board,AL, , , , , , , , ,,10.055,10.055,0.142,0.142,"6,153",N,F,12.0,N
2015,18401,"Sun River Electric Coop, Inc",MT, , , , , , , , ,,1.190,1.190, , ,"5,759",N,F,35.0,N
2015,18429,City of Tacoma  - (WA),WA, , , , , , , , ,,126.200,42.000,0.800,0.410,"169,014",N,F,34.5,Y
2015,18445,City of Tallahassee - (FL),FL, , , , , , , , ,,174.154, ,1.888, ,"116,260",N,L,12.3,Y
2015,18446,T I P Rural Electric Coop,IA,125.451,125.451,65.928,1.928,1.928,0.830,"6,314",12.5,N, , , , , ,,, ,
2015,18449,"Talquin Electric Coop, Inc",FL,486.000,222.000,161.000,4.090,3.170,2.930,"52,671",25.0,Y, , , , , ,,, ,
2015,18454,Tampa Electric Co,FL,93.960,93.960,79.120,1.320,1.320,1.030,"724,911",13.2,Y, , , , , ,,, ,
2015,18488,City of Taunton,MA, , , , , , , , ,, ,4.100, , ,"37,600",Y,L,13.8,N
2015,18498,Taylor County Rural E C C,KY,198.600,70.900, ,1.300,0.900, ,"26,148",12.5,N, , , , , ,,, ,
2015,18499,Three Notch Elec Member Corp,GA, , , , , , , , ,,769.000,277.000, , ,"15,284",Y,L,25.0,N
2015,18643,Tennessee Valley Electric Coop,TN, , , , , , , , ,, , , , , ,,, ,
2015,18848,City of Thomasville - (GA),GA,192.309,191.679,94.915, , , ,"15,369", ,Y, , , , , ,,, ,
2015,18940,Tipmont Rural Elec Member Corp,IN,134.600,125.100,110.200,3.000,1.300,2.800,"25,533",12.5,N, , , , , ,,, ,
2015,18955,"Tri-County Electric Coop, Inc",IL,164.700,119.700,82.100,2.000,1.500,0.960,"16,222",12.5,Y, , , , , ,,, ,
2015,18956,Tri-County Elec Member Corp,GA, , , , , , , , ,,132.590,132.590,2.054,2.054,"21,087",N,L,25.0,Y
2015,18961,Twin County Electric Pwr Assn,MS,229.000,223.000,213.000, , , ,"12,374",24.9,N, , , , , ,,, ,
2015,18962,Twin Valley Electric Coop Inc,KS,182.500,107.100,175.300,1.727,1.222,1.638,"3,110",15.0,N, , , , , ,,, ,
2015,18976,Trinity Valley Elec Coop Inc,TX,349.216,349.216,287.179,3.392,3.392,2.898,"63,300",14.4,Y, , , , , ,,, ,
2015,18997,The Toledo Edison Co,OH,99.500,68.500,91.100,0.860,0.760,0.710,"301,243",12.5,Y, , , , , ,,, ,
2015,19027,"Tombigbee Electric Coop, Inc",AL,"1,719.220",869.500,869.500,4.070,3.400,3.400,"9,108",7.6,Y, , , , , ,,, ,
2015,19108,Tideland Electric Member Corp,NC,425.220,248.120,252.540,2.930,2.330,2.380,"22,523",24.9,N, , , , , ,,, ,
2015,19156,Powder River Energy Corp,WY,203.000,203.000,191.000,2.270,2.270,2.050,"27,663",24.9,Y, , , , , ,,, ,
2015,19157,Tri-County Electric Coop,MN,67.454,67.454,67.329,0.598,0.598,0.596,"14,364",12.5,Y, , , , , ,,, ,
2015,19158,Tri-County Electric Coop Assn,MO, , , , , , , , ,,166.000,40.000,1.000,1.000,"6,327",N,L,12.5,Y
2015,19159,"Tri-County Electric Coop, Inc",TX,64.270,64.270,64.270,0.670,0.670,0.670,"101,916",24.9,Y, , , , , ,,, ,
2015,19160,"Tri-County Electric Coop, Inc",OK, , , , , , , , ,,401.764,398.550,1.903,1.901,"23,065",N,O,0.1,N
2015,19161,"Tri-County Electric Coop, Inc",FL,347.820,265.560,345.660,3.450,3.080,3.430,"17,490",25.0,Y, , , , , ,,, ,
2015,19162,Tri-County Elec Member Corp,KY,286.700,253.600,255.900,3.200,2.800,2.700,"24,140",13.0,Y, , , , , ,,, ,
2015,19162,Tri-County Elec Member Corp,TN,245.300,226.200,228.900,3.300,3.000,2.800,"26,150",13.0,Y, , , , , ,,, ,
2015,19189,Trico Electric Cooperative Inc,AZ,105.200,62.900,98.100,1.025,0.694,0.878,"44,347",24.9,N, , , , , ,,, ,
2015,19219,Diverse Power Incorporated,AL, , , , , , , , ,,0.570,0.570,0.013,0.013,653,N,L,35.0,N
2015,19219,Diverse Power Incorporated,GA, , , , , , , , ,,130.000,128.000,1.200,1.100,"34,104",N,L,35.0,N
2015,19229,Truckee Donner P U D,CA,"1,265.650","1,265.650", ,2.340,2.340, ,"13,249",14.4,N, , , , , ,,, ,
2015,19266,Tullahoma Board-Public Utils,TN,27.047,22.366,27.047,0.700,0.400,0.700,"11,076",13.0,N, , , , , ,,, ,
2015,19281,Turlock Irrigation District,CA, , , , , , , , ,,68.900,68.900,0.890,0.890,"85,600",N,F,69.0,N
2015,19324,Two Rivers Water & Light,WI,1.707,0.000,0.000,0.040,0.000,0.000,"6,163",13.8,N, , , , , ,,, ,
2015,19325,Umatilla Electric Coop Assn,OR,423.460,245.280,245.310,2.230,1.630,1.630,"14,602",12.5,Y, , , , , ,,, ,
2015,19390,"UGI Utilities, Inc",PA,41.000,41.000,41.000,0.400,0.400,0.400,"60,297",13.8,Y, , , , , ,,, ,
2015,19396,Tri-County Electric Coop,MI,281.000,179.000,245.000,1.680,1.490,1.130,"25,641",25.0,N, , , , , ,,, ,
2015,19435,Union Electric Membership Corp - (NC),NC,103.560,66.680,101.290,0.960,0.770,0.930,"72,027",25.0,Y, , , , , ,,, ,
2015,19436,Union Electric Co - (MO),MO,114.000,96.000, ,0.820,0.770, ,"1,212,608",69.0,Y, , , , , ,,, ,
2015,19437,Western Iowa Power Coop,IA,36.000,36.000,26.000,0.480,0.480,0.309,"5,547",12.4,N, , , , , ,,, ,
2015,19445,"Southern Indiana R E C, Inc",IN,99.100,81.800,99.100,0.037,0.037,0.035,"9,210",12.5,Y, , , , , ,,, ,
2015,19446,Duke Energy Kentucky,KY,178.600,98.330,167.550,1.190,0.980,0.960,"137,431",12.5,N, , , , , ,,, ,
2015,19490,United Electric Coop Service Inc - (TX),TX,176.000,90.000,173.000,1.210,0.994,1.150,"78,806",25.0,Y, , , , , ,,, ,
2015,19493,Union County Electric Coop Inc,SD, , , , , , , , ,,91.420,91.420,0.089,0.089,"1,519",Y,O,7.2,N
2015,19497,United Illuminating Co,CT, , , , , , , , ,,48.000,43.000,0.500,0.480,"318,285",N,F,69.0,N
2015,19501,"Union Rural Electric Coop, Inc",OH,89.700,89.700,89.600,1.335,1.335,1.333,"9,187",69.0,N, , , , , ,,, ,
2015,19545,"Black Hills Power, Inc. d/b/a",MT,263.273,263.273,263.273,1.970,1.970,1.970,33,35.0,Y, , , , , ,,, ,
2015,19545,"Black Hills Power, Inc. d/b/a",SD,98.794,79.945,82.320,1.100,0.940,0.860,"66,089",35.0,Y, , , , , ,,, ,
2015,19545,"Black Hills Power, Inc. d/b/a",WY,25.440,25.440,25.440,0.505,0.505,0.505,"2,636",35.0,Y, , , , , ,,, ,
2015,19547,Hawaiian Electric Co Inc,HI,152.030,99.430, ,1.911,1.454, ,"302,499",25.0,Y, , , , , ,,, ,
2015,19558,Homer Electric Assn Inc,AK,294.310,172.100,267.230,2.580,2.400,1.190,"30,387",25.0,Y, , , , , ,,, ,
2015,19574,Upper Cumberland E M C,TN,367.809,125.444,360.960, , , ,"49,311", ,N, , , , , ,,, ,
2015,19578,Upper Peninsula Power Company,MI,161.400,121.900,151.500,1.300,1.100,1.200,"59,489",50.0,Y, , , , , ,,, ,
2015,19579,Upshur Rural Elec Coop Corp,TX,"1,468.500",967.300,"1,468.500",5.990,5.010,0.980,"45,266",12.5,Y, , , , , ,,, ,
2015,19667,Utilities Dist-Western IN REMC,IN,215.820,215.820,204.640,1.730,1.730,1.580,"18,985",15.0,Y, , , , , ,,, ,
2015,19728,"UNS Electric, Inc",AZ,72.351,0.000,72.351,0.967,0.000,0.967,"94,238",69.0,Y, , , , , ,,, ,
2015,19785,Verdigris Valley Elec Coop Inc,OK, , , , , , , , ,,276.800,275.600,0.077,0.077,"36,068",N,F,24.9,Y
2015,19790,Verendrye Electric Coop Inc,ND,159.150,58.950,156.750,1.460,1.090,1.280,"18,201",25.0,N, , , , , ,,, ,
2015,19791,"Vermont Electric Cooperative, Inc",VT,210.520,210.520,194.980,1.880,1.880,1.620,"38,329",35.0,Y, , , , , ,,, ,
2015,19798,City of Vernon,CA, , , , , , , , ,,57.270,53.470,0.690,0.590,"1,970",N,F,66.0,N
2015,19804,City of Vero Beach - (FL),FL, , , , , , , , ,,31.376,31.300,0.543,0.543,"35,006",,L,13.2,N
2015,19806,"Victoria Electric Coop, Inc",TX,183.774,144.275,160.713,1.334,1.058,0.974,"22,040",14.4,Y, , , , , ,,, ,
2015,19840,"Valley Electric Assn, Inc",NV,155.880,45.900,153.840,1.805,0.776,1.751,"21,061",25.0,Y, , , , , ,,, ,
2015,19876,Virginia Electric & Power Co,NC, , , , , , , , ,,167.780,118.674,1.339,1.164,"121,799",N,O,34.5,Y
2015,19876,Virginia Electric & Power Co,VA, , , , , , , , ,,183.103,119.642,1.381,1.155,"2,420,939",N,O,34.5,Y
2015,19882,Virginia Tech Electric Service,VA, , , , , , , , ,,124.625, ,1.381, ,"6,528",N,L,12.5,N
2015,19951,City of Wadsworth - (OH),OH,27.400,27.400,27.400,0.555,0.555,0.555, ,69.0,Y, , , , , ,,, ,
2015,19974,Town of Wake Forest - (NC),NC, , , , , , , , ,,107.900, ,1.800, ,"6,943",N,,13.2,N
2015,19981,Wake Electric Membership Corp,NC,257.800,50.200,251.900,1.578,0.942,1.411,"39,483",23.0,Y, , , , , ,,, ,
2015,20038,Town of Wallingford - (CT),CT, , , , , , , , ,,359.000,9.200,0.400,0.100,"24,709",N,L,13.8,N
2015,20065,Walton Electric Member Corp,GA,154.500,95.040,154.500,1.628,1.311,1.628,"120,893",25.0,N, , , , , ,,, ,
2015,20130,Warren Rural Elec Coop Corp,KY,145.610,112.900,32.700,2.310,1.820,0.500,"61,772",12.5,Y, , , , , ,,, ,
2015,20134,City of Warroad,MN, , , , , , , , ,,10.000,0.000,0.001,0.000,890,N,L,7.2,N
2015,20136,City of Waseca - (MN),MN,22.000,22.000,0.000,0.340,0.340,0.340,"4,166",13.8,N, , , , , ,,, ,
2015,20146,Washington Elec Member Corp,GA,221.950,221.950,220.830, , , ,"15,366",25.0,N, , , , , ,,, ,
2015,20187,Watertown Municipal Utilities,SD,20.550,20.550, ,0.337,0.337, ,"12,752",12.5,N, , , , , ,,, ,
2015,20213,Waupun Utilities,WI,4.076,4.076,4.076,0.060,0.060,0.060,"4,338",12.5,N, , , , , ,,, ,
2015,20214,Waverly Municipal Elec Utility,IA, , , , , , , , ,,10.070,10.070,0.150,0.150,"4,737",N,L,12.5,Y
2015,20216,Whitewater Valley Rural EMC,IN,142.850,142.850,94.364,1.408,1.408,0.968,"11,888",12.0,N, , , , , ,,, ,
2015,20219,City of Wayne,NE, , , , , , , , ,, , , , , ,,, ,N
2015,20228,Weakley County Mun Elec Sys,TN,"1,345.887",123.704,"1,345.887",2.300,1.600,2.300,"20,379",14.4,N, , , , , ,,, ,
2015,20310,Town of Wellesley - (MA),MA, , , , , , , , ,,7.000, ,0.100, ,"10,033",N,L,13.8,N
2015,20318,Webster Electric Coop,MO, , , , , , , , ,,20.000,20.000,2.000,2.000,"19,550",Y,L,25.0,N
2015,20334,Wellsborough Electric Co,PA, , , , , , , , ,,81.000,81.000,1.060,1.060,"6,286",N,F,15.0,Y
2015,20368,West Central Electric Coop Inc - (SD),SD,"1,053.000",717.000,132.000,0.050,0.038,0.028,"6,948",25.0,Y, , , , , ,,, ,
2015,20387,West Penn Power Company,PA,187.700,168.400,166.500,1.250,1.180,1.090,"709,782",34.5,Y, , , , , ,,, ,
2015,20404,AEP Texas North Company,TX,235.400,107.200,161.700,1.491,1.128,0.972,"188,981",35.0,Y, , , , , ,,, ,
2015,20422,Whetstone Valley Elec Coop Inc,SD,38.000,38.000,38.000,0.400,0.400,0.400,"3,431",13.0,N, , , , , ,,, ,
2015,20455,Western Massachusetts Electric Company,MA,68.700,68.700,68.630,0.710,0.710,0.710,"213,960",22.9,Y, , , , , ,,, ,
2015,20456,Twin Valleys Public Power Dist,NE, , , , , , , , ,,67.740, , , ,"6,409",N,F,69.0,N
2015,20477,City of Westerville - (OH),OH,47.330,47.330,47.330,0.840,0.840,0.840,"16,475",13.2,Y, , , , , ,,, ,
2015,20481,City of Westfield - (MA),MA, , , , , , , , ,,89.583,78.734,1.610,1.540,"18,163",N,L,22.9,N
2015,20509,Wheat Belt Public Power Dist,NE,185.070,81.160,157.430,0.039,0.026,0.038,"5,099",14.4,N, , , , , ,,, ,
2015,20510,"Wheatland Electric Coop, Inc",KS,219.360,91.300,63.510,1.500,1.220,0.690,"32,392",34.5,N, , , , , ,,, ,
2015,20521,Wheeling Power Co,WV,451.500,451.500,447.400,1.852,1.852,1.832,"41,299",35.0,Y, , , , , ,,, ,
2015,20576,"White River Electric Assn, Inc",CO, , , , , , , , ,,8.890,8.890,1.542,1.542,"3,324",Y,L,25.0,N
2015,20603,Northeastern Rural E M C,IN,165.400,165.400,165.400,2.101,2.101,2.101,"29,253",12.5,N, , , , , ,,, ,
2015,20639,"Wild Rice Electric Coop, Inc",MN, , , , , , , , ,,159.528,144.264,1.189,1.187,"13,800",Y,F,7.2,N
2015,20737,Willmar Municipal Utilities,MN,63.520,34.181,63.520,0.956,0.800,0.956,"9,213",12.5,N, , , , , ,,, ,
2015,20785,City of Wilson,NC,48.180,13.860,48.180,0.925,0.368,0.925,"35,078",23.0,N, , , , , ,,, ,
2015,20806,City of Windom,MN, , , , , , , , ,,1.000, ,11.000, ,"2,431",Y,F,13.8,N
2015,20824,Village of Winnetka - (IL),IL, , , , , , , , ,,12.300, ,0.510, ,"5,051",N,F,12.4,Y
2015,20841,"Wiregrass Electric Coop, Inc",AL,373.560,108.360, ,1.860,1.240, ,"23,676",13.2,Y, , , , , ,,, ,
2015,20847,Wisconsin Electric Power Co,MI,163.000,159.000,125.000,1.240,1.210,0.800,"28,641",34.5,Y, , , , , ,,, ,
2015,20847,Wisconsin Electric Power Co,WI,89.200,51.400,89.000,2.010,1.540,0.692,"1,112,181",34.5,Y, , , , , ,,, ,
2015,20856,Wisconsin Power & Light Co,WI, , , , , , , , ,,87.000,64.500,0.630,0.590,"467,868",N,F,25.0,Y
2015,20860,Wisconsin Public Service Corp,MI,145.000,115.000,145.000,0.990,0.780,0.990,"9,180",24.9,Y, , , , , ,,, ,
2015,20860,Wisconsin Public Service Corp,WI,180.000,120.000,164.000,1.190,1.040,1.130,"443,454",24.9,Y, , , , , ,,, ,
2015,20862,Wisconsin Rapids W W & L Comm,WI, , , , , , , , ,,9.891, ,0.069, ,"13,982",N,L,13.2,N
2015,20885,Withlacoochee River Elec Coop,FL,123.510,109.640,103.130,1.610,1.470,1.300,"208,761",25.0,Y, , , , , ,,, ,
2015,20910,Wolverine Power Supply Coop,MI, , , , , , , , ,,53.700, ,25.400, ,"220,000",Y,L,69.0,N
2015,20927,"Wood County Electric Coop, Inc",TX,570.000,318.000,394.000,3.360,2.360,2.140,"34,652",12.5,Y, , , , , ,,, ,
2015,20948,Wise Electric Coop Inc,TX, , , , , , , , ,,146.000,146.000, , ,"21,322",N,F,7.2,N
2015,20951,Woodbury County Rural E C A,IA, , , , , , , , ,,152.003,152.003,2.756,2.756,"3,283",N,L,7.2,N
2015,20963,Woodruff Electric Coop Corp,AR, , , , , , , , ,,36.650,21.590,0.130, ,"19,563",N,L, ,N
2015,20996,Wright-Hennepin Coop Elec Assn,MN,56.560,43.510,43.510,0.570,0.520,0.520,"46,437",69.0,Y, , , , , ,,, ,
2015,21013,City of Worthington - (MN),MN, , , , , , , , ,,1.936, ,0.030, ,"5,352",,,12.5,N
2015,21048,Wyandotte Municipal Serv Comm,MI, , , , , , , , ,,24.000, ,0.030, ,"12,400",N,L,13.8,N
2015,21075,Y-W Electric Assn Inc,CO,70.200,70.200,70.200, , , ,"9,030",15.0,N, , , , , ,,, ,
2015,21079,Wyrulec Company,NE,94.633,31.704, , , , ,478,14.4,N, , , , , ,,, ,
2015,21079,Wyrulec Company,WY,110.706,67.641, , , , ,"4,515",14.4,N, , , , , ,,, ,
2015,21081,Yampa Valley Electric Assn Inc,CO,173.000,173.000,171.900,2.020,2.020,2.010,"26,534",25.0,Y, , , , , ,,, ,
2015,21111,Perennial Public Power Dist,NE, , , , , , , , ,,8.226,8.226,0.073,0.073,"7,524",N,L,12.5,Y
2015,21158,City of Zeeland - (MI),MI,39.513,39.513,39.513,1.030,1.030,1.030,"6,280",12.5,N, , , , , ,,, ,
2015,21244,"Southside Electric Coop, Inc",VA,360.500,187.200,172.000,2.140,1.700,1.690,"55,255",25.0,Y, , , , , ,,, ,
2015,21513,"Fergus Electric Coop, Inc",MT, , , , , , , , ,,129.000,115.000, , ,"6,333",N,O,7.2,N
2015,21526,City of Laurens - (SC),SC, , , , , , , , ,,1.900, ,0.500, ,"5,344",N,L,12.0,N
2015,21538,"Mohave Electric Cooperative, I",AZ,291.010,75.210,285.400, , , ,"40,236",25.0,N, , , , , ,,, ,
2015,21567,"Washington-St Tammany E C, Inc",LA,321.500,321.500,0.000,2.130,2.130,0.000,"51,308",69.0,Y, , , , , ,,, ,
2015,21632,EnergyUnited Elec Member Corp,NC,133.500,98.500,120.500,1.120,0.963,0.946,"123,413",12.5,Y, , , , , ,,, ,
2015,22053,Kentucky Power Co,KY,"1,089.600",468.100,"1,066.800",2.882,2.467,2.710,"168,545",35.0,Y, , , , , ,,, ,
2015,22500,Westar Energy Inc,KS,235.320,136.370,227.360,1.720,1.430,1.620,"369,047",34.0,N, , , , , ,,, ,
2015,22815,Delta Electric Power Assn,MS,934.030,354.720,903.880,4.087,3.469,3.679,"28,419",24.9,N, , , , , ,,, ,
2015,22822,Clark County Rural E M C - (IN),IN,218.153,175.735,144.068,1.886,1.446,0.923,"22,807",15.0,Y, , , , , ,,, ,
2015,23326,"Sierra Electric Coop, Inc",NM, , , , , , , , ,,1.347,1.347, , ,"3,280",N,L,14.4,N
2015,24211,Tucson Electric Power Co,AZ,59.436,0.000,59.436,0.045,0.000,0.045,"421,315",14.0,Y, , , , , ,,, ,
2015,24558,City of Escanaba,MI, , , , , , , , ,,537.640, ,0.950, ,"7,227",Y,L,12.5,N
2015,24590,Unitil Energy Systems,NH,112.730,112.730,0.000,1.579,1.579,0.000,"76,076",34.5,Y, , , , , ,,, ,
2015,24753,Boone County Rural EMC,IN,118.320,102.040,118.320,0.950,0.790,0.860,"13,126",12.5,Y, , , , , ,,, ,
2015,24889,Brunswick Electric Member Corp,NC,54.410,47.820,54.410,0.840,0.800,0.840,"86,437", ,Y, , , , , ,,, ,
2015,24949,Cass County Elec Coop Inc,ND,46.560,38.300,33.840,1.183,1.053,0.453,"43,767",25.0,Y, , , , , ,,, ,
2015,25177,Dakota Electric Association,MN,27.880,18.480,27.880,0.390,0.290,0.390,"103,600",12.5,N, , , , , ,,, ,
2015,25295,Western Indiana Energy REMC,IN,271.250,202.300,257.830,2.150,1.910,1.870,"16,755",24.9,N, , , , , ,,, ,
2015,26510,Liberty Utilities (Granite State Electric) Corp,NH,130.570,75.366,119.263,0.803,0.716,0.739,"42,911",23.0,Y, , , , , ,,, ,
2015,26765,Pella Cooperative Elec Assn,IA,51.210,51.210,0.000,0.930,0.930,0.000,"2,927",12.4,N, , , , , ,,, ,
2015,26916,"Ravalli County Elec Coop, Inc",MT,512.330,512.330,292.660,5.360,5.360,1.607,"10,474",24.9,N, , , , , ,,, ,
2015,26934,"Red Lake Electric Coop, Inc",MN, , , , , , , , ,,233.142,97.600,1.173,0.782,"5,291",N,F, ,N
2015,26939,Red River Valley Coop Pwr Assn,MN,49.965,49.965,45.485,0.717,0.717,0.492,"4,878",12.5,N, , , , , ,,, ,
2015,27316,Town of Stowe- (VT),VT,34.800,34.800,34.800,0.700,0.700,0.700,"4,127",34.0,N, , , , , ,,, ,
2015,27422,Todd-Wadena Electric Coop,MN,369.740,34.310,368.420,1.340,0.570,1.110,"8,450", ,N, , , , , ,,, ,
2015,27599,Carroll-White REMC,IN, , , , , , , , ,,707.100,691.100, , ,"14,679",N,F,12.4,Y
2015,28541,Clatskanie Peoples Util Dist,OR,"1,405.158",52.580, ,3.029, , ,"4,620",13.8,N, , , , , ,,, ,
2015,28604,Kerrville Public Utility Board,TX, , , , , , , , ,,40.357,22.984,0.631,0.450,"23,638",N,L,12.5,Y
2015,28978,City of San Marcos - (TX),TX,49.850, , ,0.532, , ,"23,839",13.0,N, , , , , ,,, ,
2015,30517,"Pioneer Electric Coop, Inc - (AL)",AL, , , , , , , , ,,326.146,282.556,2.955,2.841,"12,685",N,F,25.0,Y
2015,31833,Okefenoke Rural El Member Corp,FL,18.910,0.440,18.520, , , ,"10,133",25.0,Y, , , , , ,,, ,
2015,31833,Okefenoke Rural El Member Corp,GA,18.910,0.440,18.520, , , ,"24,770",25.0,Y, , , , , ,,, ,
2015,36189,"Mid-Ohio Energy Coop, Inc",OH,46.950,34.390, , , , ,"8,190",7.2,Y, , , , , ,,, ,
2015,38084,Great Lakes Energy Coop,MI,912.340,175.040,900.140,2.270,1.350,2.090,"121,871",25.0,N, , , , , ,,, ,
2015,40051,Texas-New Mexico Power Co,TX, , , , , , , , ,,95.670,58.140,0.627,0.527,"235,939",N,F,59.9,N
2015,40165,"Dixie Escalante R E A, Inc",UT,46.000,46.000, ,0.540,0.540, ,"17,998",34.5,N, , , , , ,,, ,
2015,40166,"Chickasaw Electric Coop, Inc",TN, , , , , , , , ,,5.220,5.220,2.930,2.930,"19,067",,F,25.0,N
2015,40228,Rappahannock Electric Coop,VA,136.450,102.370,132.850,1.330,1.240,1.295,"155,397",34.5,Y, , , , , ,,, ,
2015,40236,"Forked Deer Electric Coop, Inc",TN, , , , , , , , ,,199.560,185.630,2.019,1.229,"9,863",N,F,13.2,Y
2015,40302,North East Mississippi EPA,MS, , , , , , , , ,,2.398,2.398,1.746,1.746,"23,815",N,L,25.0,Y
2015,40304,Minnesota Valley Coop L&P Assn,MN,106.000,71.000,106.000, , , ,"5,267", ,Y, , , , , ,,, ,
2015,40437,Emerald People's Utility Dist,OR, , , , , , , , ,, , , , ,"21,009",N,F,25.0,N
2015,40438,Columbia River Peoples Ut Dist,OR,17.430,1.030,14.190,1.690,0.410,1.360,"18,835",13.0,N, , , , , ,,, ,
2015,40606,City of Grand Island - (NE),NE, , , , , , , , ,,8.900,8.900,0.350,0.350,"24,410",N,L,13.8,N
2015,44372,Oncor Electric Delivery Company LLC,TX,267.300,146.700,259.900,1.880,1.360,1.740,"3,321,366",33.0,Y, , , , , ,,, ,
2015,49986,Southwest Iowa Rural Elec Coop,IA,98.998,66.364,92.623,1.152,0.863,0.992,"5,910",12.7,Y, , , , , ,,, ,
2015,54913,NSTAR Electric Company,MA,95.200,75.200,93.610,0.830,0.760,0.810,"1,169,412",34.5,Y, , , , , ,,, ,
