Utility Characteristics,,,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
,,,,,,,,,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers
Data Year,Utility Number,Utility Name,Part,SERVICE_TYPE,"Data Type
O = Observed
I = Imputed",State,Ownership,BA_CODE,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count
2013,1573,City of Benson - (MN),A,Bundled,O,MN,Municipal,MISO,"1,422.8","15,796","1,523",520.2,"4,951",258,"1,196.8","15,277",54,.,.,.,"3,139.8","36,024","1,835"
2013,1578,Benton County,A,Bundled,O,TN,Municipal,TVA,"12,956.0","114,033","8,576","6,996.0","58,783","1,768","2,405.0","29,686",3,0.0,0,0,"22,357.0","202,502","10,347"
2013,1579,PUD No 1 of Benton County,A,Bundled,O,WA,Political Subdivision,BPAT,"52,924.0","697,887","41,322","33,581.0","526,465","7,424","22,806.0","472,422",775,.,.,.,"109,311.0","1,696,774","49,521"
2013,1581,City of Benton - (AR),A,Bundled,O,AR,Municipal,MISO,"14,921.4","132,521","11,165","6,483.1","68,630","1,701","4,066.9","42,513",22,.,.,.,"25,471.4","243,664","12,888"
2013,1582,City of Benton - (KY),A,Bundled,O,KY,Municipal,TVA,"2,728.0","24,576","1,838","3,630.0","33,853",648,871.0,"10,591",1,0.0,0,0,"7,229.0","69,020","2,487"
2013,1586,City of Bentonville - (AR),A,Bundled,O,AR,Municipal,CSWS,"19,887.0","197,545","16,337","32,907.0","419,298","2,376",.,.,.,.,.,.,"52,794.0","616,843","18,713"
2013,1591,"Big Country Electric Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,"9,580.0","78,982","8,346","16,212.0","157,160","3,728","1,894.0","18,678",692,0.0,0,0,"27,686.0","254,820","12,766"
2013,1601,City of Beresford,A,Bundled,O,SD,Municipal,WAUE,"1,085.0","9,791",902,510.0,"5,182",234,"1,306.0","14,988",16,.,.,.,"2,901.0","29,961","1,152"
2013,1611,"Linde Energy Services, Inc.",B,Energy,O,DE,Retail Power Marketer,PJM,0.0,0,0,0.0,0,0,"14,273.0","235,094",1,0.0,0,0,"14,273.0","235,094",1
2013,1611,"Linde Energy Services, Inc.",B,Energy,O,IL,Retail Power Marketer,MISO,0.0,0,0,0.0,0,0,"9,066.0","232,875",4,0.0,0,0,"9,066.0","232,875",4
2013,1611,"Linde Energy Services, Inc.",B,Energy,O,ME,Retail Power Marketer,ISNE,0.0,0,0,0.0,0,0,"4,670.0","88,224",1,0.0,0,0,"4,670.0","88,224",1
2013,1611,"Linde Energy Services, Inc.",B,Energy,O,NJ,Retail Power Marketer,NYIS,0.0,0,0,0.0,0,0,795.0,"10,528",3,0.0,0,0,795.0,"10,528",3
2013,1611,"Linde Energy Services, Inc.",B,Energy,O,NY,Retail Power Marketer,NYIS,0.0,0,0,0.0,0,0,"4,119.0","76,723",3,0.0,0,0,"4,119.0","76,723",3
2013,1611,"Linde Energy Services, Inc.",B,Energy,O,OH,Retail Power Marketer,PJM,0.0,0,0,0.0,0,0,"2,203.0","66,666",3,0.0,0,0,"2,203.0","66,666",3
2013,1611,"Linde Energy Services, Inc.",B,Energy,O,PA,Retail Power Marketer,PJM,0.0,0,0,0.0,0,0,"31,268.0","642,046",4,0.0,0,0,"31,268.0","642,046",4
2013,1613,Berkeley Electric Coop Inc,A,Bundled,O,SC,Cooperative,SC,"140,545.0","1,150,830","76,961","28,218.0","236,462","9,007","41,685.0","529,849",158,0.0,0,0,"210,448.0","1,917,141","86,126"
2013,1625,Benton Rural Electric Assn,A,Bundled,O,WA,Cooperative,BPAT,"18,647.0","232,254","12,139","7,751.0","122,043","1,381","12,622.0","212,399","1,911",.,.,.,"39,020.0","566,696","15,431"
2013,1640,City of Bessemer Utilities,A,Bundled,O,AL,Municipal,TVA,"12,217.0","117,787","9,438","19,692.0","190,572","1,801",296.0,"4,528",1,0.0,0,0,"32,205.0","312,887","11,240"
2013,1651,Bethel Utilities Corp,A,Bundled,O,AK,Investor Owned,NA,"5,641.0","10,279","1,680","15,973.0","29,254","1,020",.,.,.,.,.,.,"21,614.0","39,533","2,700"
2013,1675,Big Horn Rural Electric Co,A,Bundled,O,MT,Cooperative,WACM,49.0,377,38,264.0,"2,034",31,"1,598.0","14,352",1,.,.,.,"1,911.0","16,763",70
2013,1675,Big Horn Rural Electric Co,A,Bundled,O,WY,Cooperative,WACM,"3,720.0","29,160","2,903","2,683.0","28,453",459,"5,479.0","60,233",257,.,.,.,"11,882.0","117,846","3,619"
2013,1683,"Big Horn County Elec Coop, Inc",A,Bundled,O,MT,Cooperative,BPAT,"3,502.2","35,914","2,977","2,539.1","24,882",680,.,.,.,.,.,.,"6,041.3","60,796","3,657"
2013,1683,"Big Horn County Elec Coop, Inc",A,Bundled,O,WY,Cooperative,BPAT,273.2,"2,810",239,147.7,"1,404",53,.,.,.,.,.,.,420.9,"4,214",292
2013,1708,Big Sandy Rural Elec Coop Corp,A,Bundled,O,KY,Cooperative,PJM,"20,214.0","178,643","12,080","6,081.0","58,940","1,088",386.0,"6,473",9,.,.,.,"26,681.0","244,056","13,177"
2013,1723,"Big Bend Electric Coop, Inc",A,Bundled,O,WA,Cooperative,BPAT,"6,926.0","102,389","4,634","21,864.9","402,597","4,118",.,.,.,.,.,.,"28,790.9","504,986","8,752"
2013,1736,Blachly-Lane County Coop El Assn,A,Bundled,O,OR,Cooperative,BPAT,"5,572.0","51,743","3,244","2,650.0","41,984",377,"4,185.0","70,913",4,.,.,.,"12,407.0","164,640","3,625"
2013,1738,Bonneville Power Administration,A,Bundled,O,ID,Federal,BPAT,0.0,0,0,0.0,0,0,1.0,"16,522",1,0.0,0,0,1.0,"16,522",1
2013,1738,Bonneville Power Administration,A,Bundled,O,OR,Federal,BPAT,.,.,.,183.0,"4,828",1,.,.,.,.,.,.,183.0,"4,828",1
2013,1738,Bonneville Power Administration,A,Bundled,O,WA,Federal,BPAT,.,.,.,"30,159.0","833,256",7,"117,339.0","6,389,079",2,.,.,.,"147,498.0","7,222,335",9
2013,1738,Bonneville Power Administration,C,Delivery,O,MT,Federal,BPAT,.,.,.,.,.,.,0.0,0,0,.,.,.,0.0,0,0
2013,1738,Bonneville Power Administration,C,Delivery,O,WA,Federal,BPAT,.,.,.,.,.,.,0.0,0,0,.,.,.,0.0,0,0
2013,1763,"Black River Electric Coop, Inc - (SC)",A,Bundled,O,SC,Cooperative,SC,"50,569.3","448,466","27,529","12,120.2","99,685","4,022","9,459.4","121,958",19,.,.,.,"72,148.9","670,109","31,570"
2013,1764,Black Diamond Power Co,A,Bundled,O,WV,Investor Owned,PJM,"5,652.8","40,388","4,402","2,026.0","17,000",512,.,.,.,.,.,.,"7,678.8","57,388","4,914"
2013,1769,"Black Hills Electric Coop, Inc",A,Bundled,O,SD,Cooperative,WAUE,"13,623.9","114,635","8,206","3,589.6","30,796","1,188",0.0,0,0,0.0,0,0,"17,213.5","145,431","9,394"
2013,1775,Black River Electric Coop - (MO),A,Bundled,O,MO,Cooperative,AECI,"28,142.0","291,633","20,380","11,643.0","127,229","3,623","1,478.0","25,770",2,.,.,.,"41,263.0","444,632","24,005"
2013,1776,City of Black River Falls,A,Bundled,O,WI,Municipal,MISO,"2,655.3","20,127","2,186","4,740.5","40,284",512,0.0,0,0,0.0,0,0,"7,395.8","60,411","2,698"
2013,1780,Black Warrior Elec Member Corp,A,Bundled,O,AL,Cooperative,SOCO,"29,116.0","279,016","21,280","10,701.0","103,453","5,364","1,076.0","13,007",2,.,.,.,"40,893.0","395,476","26,646"
2013,1818,City of Blaine - (WA),A,Bundled,O,WA,Municipal,PSEI,"1,674.0","24,805","2,527","2,806.0","37,778",515,800.0,"10,834",13,0.0,0,0,"5,280.0","73,417","3,055"
2013,1857,Block Island Power Co,A,Bundled,O,RI,Investor Owned,NA,"2,300.0","4,260","1,409","3,586.0","6,402",461,0.0,0,0,0.0,0,0,"5,886.0","10,662","1,870"
2013,1869,City of Bloomfield - (IA),A,Bundled,O,IA,Municipal,AECI,"1,539.0","11,991","1,137","1,128.0","12,791",261,209.0,"3,457",8,.,.,.,"2,876.0","28,239","1,406"
2013,1883,Blue Earth Light & Water,A,Bundled,O,MN,Municipal,MISO,"1,545.0","14,328","1,638",646.0,"5,879",315,"3,332.0","38,010",59,.,.,.,"5,523.0","58,217","2,012"
2013,1884,BENCO Electric Cooperative,A,Bundled,O,MN,Cooperative,MISO,"21,019.0","165,433","13,004","3,071.0","18,643",984,"8,524.0","86,522",181,0.0,0,0,"32,614.0","270,598","14,169"
2013,1886,Blue Grass Energy Coop Corp,A,Bundled,O,KY,Cooperative,PJM,"87,113.0","797,959","53,051","16,479.0","160,427","2,663","21,414.0","324,733",11,.,.,.,"125,006.0","1,283,119","55,725"
2013,1889,Blue Ridge Elec Member Corp - (NC),A,Bundled,O,NC,Cooperative,DUK,"90,908.0","698,336","66,464","28,658.0","247,690","7,856","8,195.0","118,844",7,0.0,0,0,"127,761.0","1,064,870","74,327"
2013,1890,Blue Ridge Electric Coop Inc - (SC),A,Bundled,O,SC,Cooperative,DUK,"101,597.0","731,618","58,472","22,055.0","203,385","4,813","7,915.0","86,373",26,.,.,.,"131,567.0","1,021,376","63,311"
2013,1891,Blue Ridge Mountain EMC - (GA),A,Bundled,O,GA,Cooperative,TVA,"31,392.0","256,917","25,267","20,551.0","159,761","7,286",0.0,0,0,0.0,0,0,"51,943.0","416,678","32,553"
2013,1891,Blue Ridge Mountain EMC - (GA),A,Bundled,O,NC,Cooperative,TVA,"17,069.0","140,552","13,249","6,660.0","45,922","3,913",0.0,0,0,0.0,0,0,"23,729.0","186,474","17,162"
2013,1892,"Bluebonnet Electric Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,"122,020.1","1,100,452","72,011","25,604.9","213,191","9,779","48,081.6","568,441","2,089",.,.,.,"195,706.6","1,882,084","83,879"
2013,1896,City of Bluffton - (IN),A,Bundled,O,IN,Municipal,PJM,"4,385.0","50,374","6,012","3,585.0","34,854",962,"13,768.0","217,641",39,.,.,.,"21,738.0","302,869","7,013"
2013,1898,"Bon Homme Yankton El Assn, Inc",A,Bundled,O,SD,Cooperative,WAUE,"5,830.6","57,617","3,135","1,966.2","19,785",406,731.4,"7,326",1,.,.,.,"8,528.2","84,728","3,542"
2013,1913,City of Boerne,A,Bundled,O,TX,Municipal,ERCO,"5,541.0","56,043","3,821","7,872.0","70,400","1,117",.,.,.,.,.,.,"13,413.0","126,443","4,938"
2013,1936,Bolivar Energy Authority,A,Bundled,O,TN,Municipal,TVA,"14,930.0","134,916","8,853","9,683.0","81,453","2,264","1,682.0","22,442",1,0.0,0,0,"26,295.0","238,811","11,118"
2013,1997,City of Boscobel - (WI),A,Bundled,O,WI,Municipal,MISO,"1,309.1","12,232","1,427","2,859.6","31,255",327,0.0,0,0,0.0,0,0,"4,168.7","43,487","1,754"
2013,2001,Boone Electric Coop,A,Bundled,O,MO,Cooperative,AECI,"41,751.0","404,043","29,585","6,819.0","78,864",957,"5,293.0","77,025",7,.,.,.,"53,863.0","559,932","30,549"
2013,2008,City of Boulder City - (NV),A,Bundled,O,NV,Municipal,WALC,"7,924.6","96,439","6,815","5,631.8","55,286",983,0.0,0,0,0.0,0,0,"13,556.4","151,725","7,798"
2013,2010,City of Bountiful,A,Bundled,O,UT,Municipal,PACE,"15,431.0","158,517","15,362","8,697.0","96,055","1,354","2,631.0","42,061",1,.,.,.,"26,759.0","296,633","16,717"
2013,2049,"Bowie-Cass Electric Coop, Inc",A,Bundled,O,TX,Cooperative,CSWS,"58,605.1","517,127","32,515","12,454.0","116,220","3,874","3,056.1","34,782",6,.,.,.,"74,115.2","668,129","36,395"
2013,2054,City of Bowling Green - (OH),A,Bundled,O,OH,Municipal,PJM,"11,330.0","98,789","12,684","6,372.0","61,800","1,844","27,944.0","348,644",91,.,.,.,"45,646.0","509,233","14,619"
2013,2056,City of Bowling Green - (KY),A,Bundled,O,KY,Municipal,TVA,"26,702.0","266,829","24,036","45,659.0","503,532","4,693","7,489.0","109,869",5,0.0,0,0,"79,850.0","880,230","28,734"
2013,2089,Bozrah Light & Power Company,A,Bundled,O,CT,Municipal,ISNE,"3,130.8","22,715","2,375","1,033.7","6,832",333,"13,173.6","180,573",16,.,.,.,"17,338.1","210,120","2,724"
2013,2138,Brainerd Public Utilities,A,Bundled,O,MN,Municipal,MISO,"4,784.0","52,349","6,542","7,032.0","77,046","1,290","5,157.0","69,139",29,.,.,.,"16,973.0","198,534","7,861"
2013,2144,Town of Braintree - (MA),A,Bundled,O,MA,Municipal,ISNE,"15,796.0","119,881","13,524","31,799.0","220,906","2,668","3,322.0","25,179",7,.,.,.,"50,917.0","365,966","16,199"
2013,2182,City of Breckenridge- (MN),A,Bundled,O,MN,Municipal,MISO,"1,511.0","21,007","1,525",744.0,"9,779",283,821.0,"11,329",18,0.0,0,0,"3,076.0","42,115","1,826"
2013,2192,Bremen Electric Light & Power Co,A,Bundled,O,IN,Municipal,MISO,"1,473.2","15,327","1,881","1,539.7","15,717",369,"8,671.8","122,674",29,.,.,.,"11,684.7","153,718","2,279"
2013,2194,City of Brenham - (TX),A,Bundled,O,TX,Municipal,ERCO,"7,783.4","75,322","5,642","7,373.0","81,298","1,301","9,518.3","124,709",21,.,.,.,"24,674.7","281,329","6,964"
2013,2206,City of Brewster - (MN),A,Bundled,O,MN,Municipal,MISO,205.9,"2,185",221,91.9,978,38,145.3,732,3,.,.,.,443.1,"3,895",262
2013,2212,"Broad River Electric Coop, Inc",A,Bundled,O,NC,Cooperative,DUK,782.4,"5,709",404,.,.,.,.,.,.,.,.,.,782.4,"5,709",404
2013,2212,"Broad River Electric Coop, Inc",A,Bundled,O,SC,Cooperative,DUK,"35,054.1","255,588","19,129","4,342.7","35,630",957,"2,575.6","31,554",4,.,.,.,"41,972.4","322,772","20,090"
2013,2215,"Bridger Valley Elec Assn, Inc",A,Bundled,O,UT,Cooperative,WACM,"1,004.1","7,766","1,815",425.3,"4,576",230,23.4,251,21,.,.,.,"1,452.8","12,593","2,066"
2013,2215,"Bridger Valley Elec Assn, Inc",A,Bundled,O,WY,Cooperative,WACM,"3,676.9","39,697","3,543","2,167.9","26,498",879,"4,916.3","79,547",112,.,.,.,"10,761.1","145,742","4,534"
2013,2220,Brigham City Corporation,A,Bundled,O,UT,Municipal,PACE,"5,283.0","56,069","6,748","4,340.0","52,079",934,"2,402.0","45,670",1,.,.,.,"12,025.0","153,818","7,683"
2013,2247,City of Bristol - (TN),A,Bundled,O,TN,Municipal,TVA,"42,250.0","464,628","28,437","30,903.0","309,000","4,464","9,779.0","129,663",8,0.0,0,0,"82,932.0","903,291","32,909"
2013,2248,Bristol Virginia Utilities,A,Bundled,O,VA,Municipal,TVA,"21,089.0","201,582","13,678","20,032.0","185,675","2,676","10,117.0","143,209",6,0.0,0,0,"51,238.0","530,466","16,360"
2013,2273,Brodhead Water & Lighting Comm,A,Bundled,O,WI,Municipal,MISO,"1,606.7","12,636","1,499","1,219.8","10,061",326,920.7,"8,991",2,0.0,0,0,"3,747.2","31,688","1,827"
2013,2277,City of Broken Bow - (NE),A,Bundled,O,NE,Municipal,NPPD,"2,096.1","24,051","1,740","2,022.7","23,233",596,"2,778.6","42,590",7,.,.,.,"6,897.4","89,874","2,343"
2013,2285,City of Brookings - (SD),A,Bundled,O,SD,Municipal,WAUE,"8,682.0","96,532","8,712","3,672.0","40,448","1,343","10,845.0","162,729",153,0.0,0,0,"23,199.0","299,709","10,208"
2013,2316,Brown County Rural Elec Assn,A,Bundled,O,MN,Cooperative,MISO,"6,965.2","64,714","3,280","3,130.3","31,370",594,"3,413.1","45,434",33,.,.,.,"13,508.6","141,518","3,907"
2013,2354,Brown-Atchison E C A Inc,A,Bundled,O,KS,Cooperative,WR,"4,368.3","30,616","2,834","2,423.9","18,526",371,.,.,.,.,.,.,"6,792.2","49,142","3,205"
2013,2394,Burke-Divide Electric Coop Inc,A,Bundled,O,ND,Cooperative,WAUE,"3,873.0","41,381","2,055","17,414.0","128,498","1,314",.,.,.,.,.,.,"21,287.0","169,879","3,369"
2013,2409,Brownsville Public Utilities Board,A,Bundled,O,TX,Municipal,ERCO,"52,845.0","544,491","41,451","20,374.0","135,120","4,733","39,204.0","565,216",674,.,.,.,"112,423.0","1,244,827","46,858"
2013,2411,City of Brownsville,A,Bundled,O,TN,Municipal,TVA,"5,263.0","56,764","4,218","5,748.0","60,833","1,146","6,247.0","97,491",4,0.0,0,0,"17,258.0","215,088","5,368"
2013,2439,City of Bryan - (OH),A,Bundled,O,OH,Municipal,PJM,"4,791.2","47,115","5,047","3,075.7","28,421",699,"10,717.5","123,587",52,.,.,.,"18,584.4","199,123","5,798"
2013,2442,City of Bryan - (TX),A,Bundled,O,TX,Municipal,ERCO,"59,463.0","618,794","42,901","44,564.0","534,129","6,771","7,983.0","124,397",11,.,.,.,"112,010.0","1,277,320","49,683"
2013,2485,City of Buffalo - (MN),A,Bundled,O,MN,Municipal,MISO,"4,764.0","37,771","4,930","6,449.0","63,347",753,871.0,"8,263",8,.,.,.,"12,084.0","109,381","5,691"
2013,2487,City of Buford,A,Bundled,O,GA,Municipal,SOCO,"3,034.0","28,306","2,331","7,469.0","66,145",851,"5,829.0","73,535",4,.,.,.,"16,332.0","167,986","3,186"
2013,2502,"Buckeye Rural Elec Coop, Inc",A,Bundled,O,OH,Cooperative,PJM,"34,044.2","234,183","17,973","3,052.5","23,377",776,.,.,.,.,.,.,"37,096.7","257,560","18,749"
2013,2507,City of Burbank Water and Power,A,Bundled,O,CA,Municipal,LDWP,"42,582.0","281,472","45,287","121,817.0","860,585","6,989",.,.,.,.,.,.,"164,399.0","1,142,057","52,276"
2013,2545,City of Burley - (ID),A,Bundled,O,ID,Municipal,BPAT,"3,459.0","49,885","3,795","3,365.0","65,556",737,.,.,.,.,.,.,"6,824.0","115,441","4,532"
2013,2548,City of Burlington Electric - (VT),A,Bundled,O,VT,Municipal,ISNE,"13,533.0","85,660","16,631","27,268.0","187,855","3,769","8,062.0","68,847",12,.,.,.,"48,863.0","342,362","20,412"
2013,2551,City of Burlington - (KS),A,Bundled,O,KS,Municipal,WR,"1,395.0","11,191","1,276","1,889.0","17,827",304,57.0,603,1,.,.,.,"3,341.0","29,621","1,581"
2013,2599,Burt County Public Power Dist,A,Bundled,O,NE,Political Subdivision,NPPD,"7,737.0","61,870","3,303",142.0,837,136,"3,841.0","28,036",656,.,.,.,"11,720.0","90,743","4,095"
2013,2641,"Butler Rural El Coop Assn, Inc - (KS)",A,Bundled,O,KS,Cooperative,WR,"14,122.0","91,073","6,425","2,978.0","29,328",739,17.0,16,1,.,.,.,"17,117.0","120,417","7,165"
2013,2643,Butler Public Power District - (NE),A,Bundled,O,NE,Political Subdivision,NPPD,"7,421.0","69,815","4,572","7,528.0","94,969",546,"3,797.0","22,305",635,.,.,.,"18,746.0","187,089","5,753"
2013,2650,Borough of Butler - (NJ),A,Bundled,O,NJ,Municipal,PJM,"15,770.0","97,092","10,217","9,506.2","57,373","1,506",0.0,0,0,0.0,0,0,"25,276.2","154,465","11,723"
2013,2651,Butler Rural Electric Coop Inc - (OH),A,Bundled,O,OH,Cooperative,PJM,"27,466.0","183,255","10,792","2,128.0","15,629",424,"1,745.0","18,093",7,.,.,.,"31,339.0","216,977","11,223"
2013,2652,Butler County Rural Elec Coop - (IA),A,Bundled,O,IA,Cooperative,WAUE,"11,431.2","96,400","4,790",0.0,0,0,"8,384.9","102,742",230,.,.,.,"19,816.1","199,142","5,020"
2013,2655,"Butte Electric Coop, Inc",A,Bundled,O,SD,Cooperative,WAUE,"7,586.0","62,298","4,612","4,780.0","36,735",682,337.0,"2,269",125,.,.,.,"12,703.0","101,302","5,419"
2013,2678,C & L Electric Coop Corp,A,Bundled,O,AR,Cooperative,MISO,"27,808.0","265,566","19,572","9,465.0","85,052","2,240",939.0,"11,650",8,.,.,.,"38,212.0","362,268","21,820"
2013,2773,City of Cairo - (GA),A,Bundled,O,GA,Municipal,SOCO,"5,961.1","46,186","3,765","5,505.6","50,227",686,"3,224.5","34,576",5,.,.,.,"14,691.2","130,989","4,456"
2013,2774,CMS Electric Coop Inc,A,Bundled,O,KS,Cooperative,SECI,"3,795.0","25,042","2,005","11,192.0","90,375","1,669","11,789.4","134,045","2,335",.,.,.,"26,776.4","249,462","6,009"
2013,2812,City of Calhoun - (GA),A,Bundled,O,GA,Municipal,SOCO,"4,917.5","40,574","3,894","8,849.7","70,123","1,120","23,969.3","329,524",21,0.0,0,0,"37,736.5","440,221","5,035"
2013,2830,Calpine Power America LLC,B,Energy,O,CA,Retail Power Marketer,CISO,.,.,.,"57,084.0","1,069,868",1,.,.,.,.,.,.,"57,084.0","1,069,868",1
2013,2830,Calpine Power America LLC,B,Energy,O,ME,Retail Power Marketer,ISNE,.,.,.,.,.,.,216.0,"4,966",1,.,.,.,216.0,"4,966",1
2013,2830,Calpine Power America LLC,D,Bundled,O,TX,Retail Power Marketer,ERCO,.,.,.,.,.,.,"24,795.0","592,250",14,.,.,.,"24,795.0","592,250",14
2013,2849,Central Electric Power Assn - (MS),A,Bundled,O,MS,Cooperative,TVA,"48,075.0","456,390","29,334","31,162.0","280,927","6,038","9,630.0","146,408",5,0.0,0,0,"88,867.0","883,725","35,377"
2013,2888,City of Cambridge - (NE),A,Bundled,O,NE,Municipal,NPPD,685.0,"5,950",492,720.0,"7,342",131,"1,940.0","32,654",1,.,.,.,"3,345.0","45,946",624
2013,2890,City of Camden,A,Bundled,O,SC,Municipal,CPLE,"11,073.0","99,994","9,463","8,022.0","67,173","1,393",.,.,.,.,.,.,"19,095.0","167,167","10,856"
2013,2900,City of Cameron,A,Bundled,O,MO,Municipal,AECI,"2,897.0","30,730","2,817","4,666.0","46,702",502,.,.,.,.,.,.,"7,563.0","77,432","3,319"
2013,2903,Canoochee Electric Member Corp,A,Bundled,O,GA,Cooperative,SOCO,"33,921.1","276,675","19,884","6,964.4","61,466",352,"4,907.5","57,536",382,.,.,.,"45,793.0","395,677","20,618"
2013,2910,City of Camilla,A,Bundled,O,GA,Municipal,SOCO,"2,816.1","23,797","1,868","1,051.7","8,358",318,"9,178.7","104,150",207,.,.,.,"13,046.5","136,305","2,393"
2013,2911,"Canadian Valley Elec Coop, Inc",A,Bundled,O,OK,Cooperative,WFEC,"33,635.0","340,413","21,438","12,136.0","145,993","2,532","14,545.0","268,722",30,.,.,.,"60,316.0","755,128","24,000"
2013,2955,Canby Utility Board,A,Bundled,O,OR,Municipal,PGE,"5,175.4","79,497","6,077","3,062.0","59,442",698,"1,688.8","33,940",12,.,.,.,"9,926.2","172,879","6,787"
2013,2960,"Caney Fork Electric Coop, Inc",A,Bundled,O,TN,Cooperative,TVA,"39,301.0","389,595","26,817","16,193.0","131,769","5,008","6,067.0","89,603",3,0.0,0,0,"61,561.0","610,967","31,828"
2013,2961,"Caney Valley El Coop Assn, Inc",A,Bundled,O,KS,Cooperative,WR,"4,597.0","30,705","3,651","4,712.0","33,770","1,930",.,.,.,.,.,.,"9,309.0","64,475","5,581"
2013,2974,Canton Municipal Utilities,A,Bundled,O,MS,Municipal,MISO,"4,922.0","49,785","3,958","3,590.0","35,683",773,"2,855.0","32,472",8,.,.,.,"11,367.0","117,940","4,739"
2013,2982,Cape Hatteras Elec Member Corp,A,Bundled,O,NC,Cooperative,PJM,"12,719.0","91,853","6,514","4,716.0","38,165","1,077",.,.,.,.,.,.,"17,435.0","130,018","7,591"
2013,2985,"Capital Electric Coop, Inc",A,Bundled,O,ND,Cooperative,WAUE,"18,575.0","200,961","15,651","11,213.0","122,970","1,679",0.0,0,0,0.0,0,0,"29,788.0","323,931","17,330"
2013,2986,"Cam Wal Electric Coop, Inc",A,Bundled,O,SD,Cooperative,WAUE,"4,144.0","36,306","2,075","1,611.0","18,522",180,459.0,"3,697",101,.,.,.,"6,214.0","58,525","2,356"
2013,2998,"Carbon Power & Light, Inc",A,Bundled,O,WY,Cooperative,WACM,"5,494.9","38,291","5,015","6,389.7","56,112","1,167","3,944.7","46,090",51,0.0,.,.,"15,829.3","140,493","6,233"
2013,3046,Duke Energy Progress - (NC),A,Bundled,O,NC,Investor Owned,CPLE,"1,617,972.7","15,249,396","1,107,292","1,160,621.8","13,425,824","192,505","544,404.4","8,211,351","3,676",.,.,.,"3,322,998.9","36,886,571","1,303,473"
2013,3046,Duke Energy Progress - (NC),A,Bundled,O,SC,Investor Owned,CPLE,"211,650.7","2,122,232","135,036","153,082.3","1,740,976","31,238","141,019.1","2,370,801",681,.,.,.,"505,752.1","6,234,009","166,955"
2013,3075,Carroll County - (TN),A,Bundled,O,TN,Municipal,TVA,"17,864.0","185,971","12,303","10,865.0","104,946","3,261","7,075.0","134,734",2,0.0,0,0,"35,804.0","425,651","15,566"
2013,3076,"Carroll Electric Coop, Inc - (OH)",A,Bundled,O,OH,Cooperative,PJM,"16,998.0","128,137","10,812","1,699.0","12,090","1,031","2,875.0","24,767",10,.,.,.,"21,572.0","164,994","11,853"
2013,3081,Carroll Electric Member Corp - (GA),A,Bundled,O,GA,Cooperative,SOCO,"77,760.0","643,101","46,515","14,818.0","126,497","2,773","14,895.0","240,889",36,.,.,.,"107,473.0","1,010,487","49,324"
2013,3093,Carroll Electric Coop Corp - (AR),A,Bundled,O,AR,Cooperative,CSWS,"104,530.0","1,101,274","73,691","24,901.0","303,169","5,202","17,594.0","296,247",36,0.0,0,0,"147,025.0","1,700,690","78,929"
2013,3093,Carroll Electric Coop Corp - (AR),A,Bundled,O,MO,Cooperative,CSWS,"11,690.0","118,677","10,744","1,772.0","19,604",762,0.0,0,0,0.0,0,0,"13,462.0","138,281","11,506"
2013,3107,Carteret-Craven El Member Corp,A,Bundled,O,NC,Cooperative,CPLE,"48,954.1","433,988","35,269","13,206.2","134,645","3,885",.,.,.,.,.,.,"62,160.3","568,633","39,154"
2013,3108,City of Cartersville - (GA),A,Bundled,O,GA,Municipal,SOCO,"8,088.9","73,518","5,753","13,281.9","124,586","1,288","20,706.5","315,765",17,.,.,.,"42,077.3","513,869","7,058"
2013,3113,City of Carthage - (MO),A,Bundled,O,MO,Municipal,EDE,"7,761.0","76,858","6,392","6,133.0","70,046","1,151","9,612.0","133,293",25,.,.,.,"23,506.0","280,197","7,568"
2013,3203,Cedar Falls Utilities,A,Bundled,O,IA,Municipal,MISO,"16,356.9","171,897","16,333","18,018.7","248,880","2,024","5,463.9","76,968",271,.,.,.,"39,839.5","497,745","18,628"
2013,3205,Cedar-Knox Public Power Dist,A,Bundled,O,NE,Political Subdivision,NPPD,"8,527.0","102,092","5,411","7,809.0","105,650",724,"3,987.0","29,847","1,109",.,.,.,"20,323.0","237,589","7,244"
2013,3208,Cedarburg Light & Water Comm,A,Bundled,O,WI,Municipal,MISO,"5,453.9","43,377","5,223","5,296.9","47,439",943,"1,469.3","17,312",2,0.0,0,0,"12,220.1","108,128","6,168"
2013,3216,City of Celina - (OH),A,Bundled,O,OH,Municipal,PJM,"6,616.0","71,169","6,768","4,522.0","49,284",857,"6,577.0","93,112",13,0.0,0,0,"17,715.0","213,565","7,638"
2013,3222,Central Alabama Electric Coop,A,Bundled,O,AL,Cooperative,AEC,"73,069.0","578,114","39,848","9,692.0","79,803","1,788","1,763.0","20,955",12,.,.,.,"84,524.0","678,872","41,648"
